"","HT.29.cells.treatment.sample.3","HT.29.cells.treatment.sample.2","HT.29.cells.treatment.sample.1","HT.29.cells.control.sample.3","HT.29.cells.control.sample.2","HT.29.cells.control.sample.1"
"MRPL4",799.173118766175,859.626944928298,911.430443134605,589.293251066731,736.733604422921,1247.6279622148
"ICAM1",232.328976625631,253.014444586857,199.312811190974,174.710338857925,228.415501244209,223.100139076605
"ICAM5",163.88351048281,155.541666754216,142.22321200562,101.993062684627,99.2296849667466,122.380173376973
"RAVER1",635.289608283365,800.521111561696,708.111344281501,678.064990810758,630.014886628495,888.068514770953
"ICAM3",180.271861531091,166.948055649525,224.352109079287,153.933974236983,199.395499036953,350.895364372913
"TYK2",665.17424843023,707.196111509167,784.230809861973,591.182011486817,643.120694076933,822.004881355065
"CDC37",2300.15327065874,2595.47194590534,2907.56327079094,2072.91456104403,2465.76405851331,3325.92488885561
"PDE4A",48.2010324949442,55.9950000315176,45.070736198964,41.5527292418849,55.2316171041325,60.6485814965529
"KEAP1",664.210227780331,707.196111509167,739.160073663009,559.07308434536,684.310374629168,918.39280551923
"S1PR5",78.0856726418097,71.5491667069392,61.0958868474845,57.6071928126131,51.487100690293,82.3087891738932
"ATG4D",229.436914675935,305.898611283291,313.492009561683,218.151828519896,257.435503451465,382.302665505057
"KRI1",466.58599455106,509.139722508799,488.767094779876,519.409115523561,453.086486074579,563.165399610848
"CDKN2D",123.394643187057,160.726388979356,161.253078400738,121.825047095526,162.886464002018,211.187024854068
"AP1M2",282.458050420373,240.57111124652,342.537595112126,302.201667213708,241.521308692647,453.78135084028
"SLC44A2",1828.74717285818,1794.95083434365,1835.88132117113,1486.45445060743,1549.29366622609,1740.3976868743
"ILF3-DT",107.970312788675,91.2511111624731,104.163479215383,112.381244995098,77.6987155871695,101.8029760835
"ILF3",5479.49337402526,5767.48500324631,5441.54021708825,6064.80970889511,5919.14432117678,5700.96666067597
"QTRT1",181.23588218099,236.423333466408,259.407126122926,188.876042008568,208.756790071552,341.14827091811
"DNM2",1902.9767629004,2041.74361226034,2251.53366611713,1634.72214358415,1728.09432498693,2492.006893278
"TMED1",439.593416353891,573.430278100541,635.998166363158,405.139110108378,440.9168077296,735.364050645704
"C19orf38",20.2444336478766,18.6650000105059,28.0440136349109,27.3870260912423,41.1896805522344,30.3242907482765
"HIKESHIP2",11.5682477987866,20.7388889005621,25.0392978883133,17.9432239908139,21.5309693795771,21.6602076773403
"CARM1",802.065180715872,788.077778221359,804.262248172624,796.112517066112,814.43232001009,990.95450123832
"YIPF2",503.218779247218,579.65194477071,654.026460842744,373.030182966921,476.489713661076,740.779102565039
"TIMM29",178.343820231294,152.430833419131,185.290804373519,125.602567935697,162.886464002018,228.51519099594
"SMARCA4",1456.63520199721,1575.11861199769,1412.21640090087,1552.56106531043,1631.67302733056,1605.02138889092
"LDLR",1292.7516915144,1294.10666739507,1176.84700075073,1473.23312766683,1536.18785877765,1506.46744395902
"SPC24",291.134236269463,342.191666859274,365.573749169375,259.70455776178,250.882599727246,409.377925101732
"KANK2",982.337042246963,1093.97638950465,971.524758066557,906.605001641125,974.510396701728,1143.65896536357
"DOCK6",175.451758281597,211.536666785733,205.322242684169,142.601411716469,191.906466209274,205.771972934733
"DOCK6-AS1",7.71216519919108,3.11083333508431,5.00785957766267,8.49942189038554,3.74451641383949,2.16602076773403
"RAB3D",267.033720021991,246.792777916689,265.416557616121,254.982656711566,258.371632554925,297.82785556343
"TMEM205",1276.36334046612,1518.08666752114,1820.85774243814,1253.19253872685,1296.53880829193,2063.13478126667
"CCDC159",39.5248466458543,45.6255555812366,39.0613047057688,21.7207448309853,31.8283895176357,22.7432180612073
"PLPPR2",684.454661428208,716.52861151442,726.139638761086,559.07308434536,596.31423890394,935.720971661102
"SWSAP1",21.2084542977755,40.440833356096,39.0613047057688,22.6651250410281,21.5309693795771,41.1543945869466
"EPOR",155.20732463372,178.354444544834,229.35996865695,150.156453396811,176.928400553916,222.017128692738
"RGL3",217.868666877148,218.79527790093,242.380403558873,228.540010830367,173.183884140077,220.934118308871
"ODAD3",40.4888672957532,59.1058333666019,49.0770238610941,36.8308281916707,50.5509715868332,40.0713842030796
"PRKCSH",2757.09905871081,2894.11194607344,2998.7063151044,2801.03170298706,2844.89634541456,3469.96526990992
"ZNF653",33.740722746461,49.773333361349,56.0880272698218,29.275786511328,58.976133517972,54.1505191933508
"ECSIT",210.156501677957,282.048889047644,313.492009561683,221.929349360067,257.435503451465,403.962873182397
"ELOF1",404.888672957531,442.775278027,473.743516046888,375.86332359705,425.938742074242,553.418306156045
"ACP5",1.92804129979777,2.07388889005621,5.00785957766267,2.83314063012851,7.48903282767899,0
"LOC124904638",1.92804129979777,2.07388889005621,3.0047157465976,0.944380210042838,6.55290372421912,2.16602076773403
"ZNF627",182.199902830889,134.802777853653,158.24836265414,186.987281588482,158.205818484719,116.965121457638
"HNRNPA1P10",2663.58905567062,2755.16139043967,2664.18129531654,2999.35154709605,2945.99828858822,3119.06990553701
"ZNF833P",9.64020649898885,15.5541666754216,7.01100340872773,9.44380210042838,9.36129103459874,9.74709345480315
"ZNF823",43.3809292454498,44.5886111362085,54.0848834387568,91.6048803741553,58.0400044145122,20.5771972934733
"ZNF441",24.1005162474721,35.2561111309555,24.0377259727808,24.5538854611138,16.8503238622777,14.0791349902712
"ZNF440",123.394643187057,96.4358333876136,87.1367566513304,169.044057597668,112.335492415185,68.229654183622
"ZNF700",114.718457337967,117.174722288176,113.177626455176,193.597943058782,108.590976001345,63.897612648154
"ZNF433",44.3449498953487,38.3669444660398,30.047157465976,36.8308281916707,40.2535514487746,20.5771972934733
"ZNF878",11.5682477987866,6.22166667016862,5.00785957766267,8.49942189038554,1.87225820691975,16.2451557580052
"ZNF844",54.9491770442364,44.5886111362085,38.0597327902363,56.6628126025703,46.8064551729937,30.3242907482765
"ZNF788P",80.0137139416074,68.4383333718548,55.0864553542893,92.5492605841981,75.8264573802498,37.9053634353456
"ZNF625-ZNF20",5.78412389939331,2.07388889005621,1.00157191553253,7.5550416803427,3.74451641383949,1.08301038386702
"ZNF625",5.78412389939331,3.11083333508431,6.0094314931952,16.9988437807711,0.936129103459874,0
"ZNF136",96.4020649898884,69.475277816883,49.0770238610941,107.659343944884,74.8903282767899,42.2374049708136
"ZNF44",156.171345283619,121.322500068288,138.21692434349,255.927036921609,126.377428967083,84.4748099416273
"ZNF563",42.4169085955509,47.6994444712928,19.0298663951181,36.8308281916707,27.1477440003363,29.2412803644094
"ZNF442",4.82010324949442,13.4802777853653,11.0172910708579,16.0544635707282,10.2974201380586,3.24903115160105
"ZNF799",62.6613422434275,53.9211111414614,33.0518732125736,63.2734740728702,54.2954880006727,36.8223530514786
"ZNF443",39.5248466458543,38.3669444660398,27.0424417193784,46.2746302920991,33.7006477245555,32.4903115160105
"ZNF709",6.74814454929219,7.25861111519673,5.00785957766267,12.2769427305569,14.978065655358,2.16602076773403
"ZNF564",64.5893835432253,54.9580555864895,37.0581608747037,81.2166980636841,58.976133517972,37.9053634353456
"LINC02926",4.82010324949442,4.14777778011242,4.00628766213013,5.66628126025703,2.80838731037962,4.33204153546807
"ZNF490",37.5968053460565,48.7363889163209,16.0251506485205,61.3847136527845,48.6787133799134,32.4903115160105
"ZNF791",261.249596122598,227.090833461155,204.320670768637,406.08349031842,283.647118348342,178.696713338058
"MAN2B1",1001.61745524494,973.690833881389,1091.71338793046,814.055741056926,943.618136287553,1241.1298999116
"WDR83",125.322684486855,120.28555562326,144.226355836685,79.3279376435984,102.974201380586,142.957370670446
"WDR83OS",795.31703616658,976.801667216474,1041.63479215383,783.835574335556,863.111033390004,1311.52557486296
"DHPS",569.736204090241,622.166667016862,708.111344281501,466.523823761162,546.699396420566,802.510694445459
"FBXW9",143.639076834934,172.132777874665,194.304951613311,113.325625205141,120.760654346324,218.768097541137
"TNPO2",1317.81622841178,1354.2494452067,1331.08907574274,1141.75567394179,1354.57881270644,1623.43256541666
"TRIR",1291.78767086451,1408.17055634816,1754.753996013,1111.53550722042,1309.64461574036,1931.00751443489
"GET3",1582.92190713397,1754.51000098755,2241.51794696181,1465.67808598648,1590.48334677833,2824.49108112518
"HOOK2",226.544852726238,295.52916683301,264.414985700589,195.486703478867,236.840663175348,268.58657519902
"JUNB",806.885283965366,882.439722718916,915.436730796735,580.793829176345,722.691667871022,942.219033964304
"PRDX2",16182.0506292027,17825.0750100331,21622.9360844319,12764.242918939,14196.397853969,25415.0046782073
"RNASEH2A",2321.36172495651,2870.26222383779,3038.7691917257,2075.74770167416,2326.28082209779,3415.81475071657
"RTBDN",3.85608259959554,1.0369444450281,1.00157191553253,0.944380210042838,0,3.24903115160105
"MAST1",80.0137139416074,88.1402778273888,112.176054539644,77.4391772235127,59.9122626214319,103.968996851234
"DNASE2",1572.31767998508,1798.06166767873,1951.06209145737,1496.8426329179,1998.63563588683,1935.33955597036
"GCDH",190.876088679979,191.834722330199,236.370972065678,151.100833606854,183.481304278135,242.594325986212
"SYCE2",159.063407233316,209.462777895677,261.410269953991,145.434552346597,174.120013243537,193.858858712196
"FARSA",1800.79057401112,1952.56638998792,2145.36704307069,1618.66768001342,1703.75496829697,2729.18616734488
"CALR",21867.8444223063,23722.1780689079,25870.6025782053,16162.1229146731,20721.2177050843,27495.4676256158
"RAD23A",1714.02871552022,1925.60583441719,1980.10767700782,1632.83338316407,1862.89691588515,2209.34118308871
"GADD45GIP1",509.96692379651,620.092778126806,717.125491521294,461.801922710948,551.380041937866,912.977753599895
"DAND5",13.4962890985844,15.5541666754216,16.0251506485205,11.3325625205141,3.74451641383949,12.9961246064042
"NFIX",857.014357760108,862.737778263382,764.199371551323,984.98855907468,919.278779597596,906.479691296693
"TRMT1",717.23136352477,844.072778252876,949.490175924841,771.558631604999,786.348446906294,1107.91962269596
"NACC1",1396.86592170348,1546.0841675369,1645.58265721995,1326.85419511019,1543.67689160533,2090.21004086334
"STX10",1142.36447013018,1283.73722294479,1386.17553109703,979.322277814423,1283.43300084349,1808.62734105792
"IER2",1443.13891289863,1776.28583433314,1582.4836265414,1111.53550722042,1255.34912773969,1556.2859216169
"CACNA1A",20.2444336478766,21.7758333455902,29.0455855504435,20.7763646209424,20.5948402761172,17.3281661418723
"YJU2B",211.120522327856,247.829722361717,270.424417193784,194.542323268825,272.413569106823,274.001627118355
"MRI1",830.985800212838,988.208056111783,1014.59235043446,873.551694289625,892.13103559726,1241.1298999116
"C19orf53",1033.4301366916,1182.11666733204,1434.25098304259,885.828637020182,1054.08137049582,1691.66221960028
"ZSWIM4",219.796708176946,213.610555675789,208.326958430767,175.654719067968,223.73485572691,225.266159844339
"LOC107985334",4.82010324949442,2.07388889005621,1.00157191553253,0,1.87225820691975,0
"MIR23AHG",78.0856726418097,81.9186111572202,91.1430443134605,81.2166980636841,54.2954880006727,98.5539449318985
"NANOS3",2.89206194969665,1.0369444450281,3.0047157465976,2.83314063012851,0.936129103459874,4.33204153546807
"BRME1",124.358663836956,138.950555633766,181.284516711388,143.545791926511,132.930332691302,160.285536812318
"CC2D1A",652.641979981545,674.013889268267,663.040608082537,622.34655841823,705.841344008745,735.364050645704
"PODNL1",2.89206194969665,2.07388889005621,5.00785957766267,1.88876042008568,3.74451641383949,2.16602076773403
"DCAF15",281.494029770474,293.455277942953,380.597327902363,239.872573350881,248.074212416867,412.626956253333
"RFX1",77.1216519919108,120.28555562326,68.1068902562122,76.4947970134699,99.2296849667466,100.719965699633
"IL27RA",298.846401468654,347.376389084415,317.498297223813,254.982656711566,344.495510073234,350.895364372913
"PALM3",35.6687640462587,33.1822222408993,23.0361540572483,22.6651250410281,29.0200022072561,45.4864361224147
"MISP3",60.7333009436297,45.6255555812366,70.1100340872773,63.2734740728702,56.1677462075924,86.6408307093613
"SAMD1",538.887543293476,569.282500320429,571.897563769076,493.910849852404,516.74326510985,634.644084946072
"PRKACA",1064.27879748837,1126.12166730052,1135.78255221389,1045.42889251742,1090.59040553075,1284.45031526628
"LOC124904642",2.89206194969665,2.07388889005621,2.00314383106507,0,1.87225820691975,5.41505191933508
"ASF1B",1674.50386887436,1843.68722325997,1992.12653999421,1508.17519543841,1617.63109077866,2305.72910725288
"ADGRL1-AS1",8.67618584908996,11.4063888953091,23.0361540572483,15.1100833606854,6.55290372421912,15.1621453741382
"ADGRL1",345.119392663801,313.157222398487,303.476290406357,336.19935477525,326.709057107496,353.061385140647
"LINC01841",0,4.14777778011242,1.00157191553253,0.944380210042838,2.80838731037962,1.08301038386702
"LINC01842",17.3523716981799,12.4433333403372,18.0282944795856,15.1100833606854,20.5948402761172,10.8301038386702
"ADGRE5",1322.63633166127,1238.11166736356,1235.93974376715,1145.53319478196,1374.23752387909,1493.47131935262
"DDX39A",1230.09034927098,1340.76916742134,1605.51978059865,1291.9121273386,1486.57301629428,2176.8508715727
"PKN1",2460.18069854195,2808.0455571361,3234.07571525455,2241.9586186417,2506.01760996208,3752.63098009921
"GIPC1",744.223941721939,961.247500541052,987.549908715077,715.840199212471,923.959425114895,1280.11827373081
"DNAJB1",3196.6924750647,3507.98305753007,3611.66832741031,2739.64698933427,3214.66734128121,3937.82575574047
"TECR",1981.06243554221,2104.99722340705,2391.75373429169,2071.02580062394,2045.44209105982,3109.3228120822
"NDUFB7",1006.43755849444,1145.82361175605,1479.32171924155,905.660621431082,1080.29298539269,2112.95325892455
"SNORA104",223.652790776541,214.647500120817,171.268797556063,245.538854611138,287.391634762181,139.708339518845
"ZNF333",125.322684486855,103.69444450281,128.201205188164,131.268849195954,115.143879725564,109.384048770569
"ADGRE2",218.832687527047,250.940555696801,208.326958430767,216.26306809981,201.267757243873,181.945744489659
"CASP14",7.71216519919108,15.5541666754216,19.0298663951181,10.3881823104712,11.2335492415185,10.8301038386702
"SYDE1",967.87673249848,973.690833881389,1074.68666536641,731.894662783199,872.472324424602,1206.47356762786
"ILVBL",1150.07663532937,1231.89000069339,1449.27456177558,1122.86806974093,1114.92976222071,1701.40931305508
"NOTCH3",75.193610692113,88.1402778273888,66.1037464251472,72.7172761732985,67.4012954491109,68.229654183622
"BRD4",1065.24281813827,1015.16861168251,895.405292486084,1294.74526796873,1158.92783008332,1061.35017618968
"LOC124904643",6.74814454929219,5.18472222514052,8.01257532426026,13.2213229405997,14.0419365518981,9.74709345480315
"AKAP8",534.067440043982,584.83666699585,535.840974809905,616.680277157973,536.401976282508,668.217406845949
"AKAP8L",909.071472854648,1058.72027837369,1099.72596325472,1012.37558516592,985.743945943247,1331.01976177256
"WIZ",885.934977257075,856.516111593214,917.4398746278,856.552850508854,975.446525805188,1080.84436309928
"RASAL3",0.964020649898884,1.0369444450281,2.00314383106507,4.72190105021419,7.48903282767899,1.08301038386702
"CYP4F22",29.8846401468654,43.5516666911804,28.0440136349109,11.3325625205141,31.8283895176357,16.2451557580052
"LOC124904644",0,0,1.00157191553253,2.83314063012851,3.74451641383949,2.16602076773403
"CYP4F12",9.64020649898885,2.07388889005621,2.00314383106507,3.77752084017135,12.1696783449784,9.74709345480315
"LOC124900418",0,4.14777778011242,1.00157191553253,0.944380210042838,3.74451641383949,0
"UCA1",14.4603097484833,8.29555556022483,14.0220068174555,4.72190105021419,3.74451641383949,18.4111765257393
"TPM4",10041.2390893468,10007.5508389662,9963.63741571764,9110.43588628326,9746.9762252242,9144.93968137309
"RAB8A",1515.44046164105,1552.30583420707,1666.61566744613,1460.95618493627,1614.82270346828,1923.42644174782
"HSH2D",10.6042271488877,8.29555556022483,14.0220068174555,9.44380210042838,14.0419365518981,18.4111765257393
"FAM32A",265.105678722193,322.48972240374,322.506156801476,278.592161962637,331.389702624795,347.646333221312
"LOC124904646",4.82010324949442,9.33250000525293,5.00785957766267,9.44380210042838,5.61677462075924,6.4980623032021
"AP1M1",668.066310379927,770.449722655881,795.248100932831,579.849448966303,655.290372421912,910.811732832161
"KLF2",28.9206194969665,24.8866666806745,36.0565889591712,19.8319844108996,25.2754857934166,29.2412803644094
"EPS15L1",638.181670233062,725.861111519673,715.122347690228,614.791516737888,665.58779255997,810.091767132528
"CALR3",4.82010324949442,5.18472222514052,11.0172910708579,3.77752084017135,8.42516193113886,5.41505191933508
"C19orf44",125.322684486855,126.507222293429,96.1509038911232,127.491328355783,120.760654346324,128.878235680175
"CHERP",530.211357444387,599.353889226244,596.93686165739,663.899287660115,661.843276146131,825.253912506666
"SLC35E1",1736.20119046789,1670.51750094028,1556.44275673756,1690.44057597668,1482.82849988044,1633.17965887146
"LOC105372295",9.64020649898885,5.18472222514052,8.01257532426026,10.3881823104712,6.55290372421912,7.58107268706911
"MED26",198.58825387917,256.125277921942,221.34739333269,212.485547259639,233.096146761509,256.673460976483
"LOC105372296",12.5322684486855,24.8866666806745,12.0188629863904,10.3881823104712,14.978065655358,11.9131142225372
"SMIM7",1227.19828732128,1367.72972299207,1581.48205462587,958.545913193481,1275.00783891235,1659.17190808427
"LOC124904647",6.74814454929219,9.33250000525293,12.0188629863904,0.944380210042838,8.42516193113886,3.24903115160105
"TMEM38A",561.060018241151,660.533611482902,678.064186815525,726.228381522942,855.622000562325,841.499068264672
"NWD1",44.3449498953487,34.2191666859274,36.0565889591712,88.7717397440268,54.2954880006727,35.7393426676115
"SIN3B",857.014357760108,900.067778284394,841.320409047328,827.277063997526,864.047162493463,1006.11664661246
"CPAMD8",27.9565988470676,42.5147222461523,31.0487293815085,27.3870260912423,26.2116148968765,44.4034257385477
"HAUS8",311.37866991734,315.231111288544,389.611475142155,280.480922382723,340.750993659394,518.761973872301
"MYO9B",958.236525999491,883.476667163944,832.306261807535,881.106735969968,1045.65620856468,1167.48519380864
"USE1",410.672796856925,413.740833566213,498.782813935201,302.201667213708,356.665188418212,581.576576136588
"OCEL1",486.830428198937,453.144722477281,538.845690556503,344.698776665636,437.172291315761,592.406679975258
"NR2F6",814.597449164557,845.109722697905,946.485460178244,720.562100262685,831.282643872368,1208.63958839559
"BABAM1",1747.76943826668,1885.16500106109,2323.64684403548,1455.28990367601,1530.57108415689,2554.82149554229
"ANKLE1",273.781864571283,250.940555696801,320.503012970411,273.870260912423,278.966472831042,328.152146311706
"ABHD8",227.508873376137,301.750833503178,262.411841869524,231.373151460495,265.860665382604,414.792977021067
"MRPL34",1144.29251142998,1292.03277850502,1633.56379423356,983.099798654594,1238.49880387741,1830.28754873526
"DDA1",1159.71684182836,1314.84555629564,1573.46947930161,930.214506892195,1025.06136828856,1533.5427035557
"ANO8",274.745885221182,232.275555686295,293.460571251032,226.651250410281,232.160017658049,253.424429824882
"GTPBP3",396.212487108442,404.40833356096,462.72622497603,392.862167377821,402.535514487746,514.429932336833
"CCDC194",1.92804129979777,1.0369444450281,1.00157191553253,7.5550416803427,2.80838731037962,2.16602076773403
"BST2",7005.53806281519,7972.02889337606,9630.1139678453,5637.0054737457,7260.61732643478,10939.4878874407
"BISPR",300.774442768452,277.901111267532,285.447995926772,246.483234821181,241.521308692647,316.239032089169
"MVB12A",568.772183440342,681.272500383464,867.361278851174,506.187792582961,600.994884421239,1006.11664661246
"TMEM221",32.7767020965621,33.1822222408993,38.0597327902363,33.9976875615422,37.4451641383949,49.8184776578828
"SLC27A1",141.711035535136,144.135277858906,154.24207499201,106.714963734841,112.335492415185,121.297162993106
"PGLS-DT",10.6042271488877,10.369444450281,5.00785957766267,6.61066147029987,8.42516193113886,9.74709345480315
"PGLS",675.778475579118,819.186111572202,946.485460178244,594.015152116945,703.969085801825,1124.16477845396
"NIBAN3",6.74814454929219,2.07388889005621,8.01257532426026,5.66628126025703,6.55290372421912,2.16602076773403
"COLGALT1",5050.50418482026,5122.50555843883,5188.14252245852,3939.00985608868,4809.83133357683,6111.42759616157
"UNC13A",29.8846401468654,23.8497222356464,27.0424417193784,18.8876042008568,16.8503238622777,22.7432180612073
"MAP1S",381.752177359958,393.001944665651,387.60833131109,342.81001624555,422.194225660403,643.308168017008
"FCHO1",292.098256919362,297.603055723066,335.526591703399,277.647781752594,291.136151176021,373.638582434121
"INSL3",10.6042271488877,17.6280555654778,17.0267225640531,8.49942189038554,14.0419365518981,12.9961246064042
"JAK3",282.458050420373,288.270555717813,253.397694629731,206.819265999382,226.543243037289,263.171523279685
"RPL18A",1015.11374434353,1179.00583399695,1515.37830820072,949.102111093052,1176.71428304906,1906.09827560595
"SNORA68",9.64020649898885,12.4433333403372,12.0188629863904,8.49942189038554,4.68064551729937,7.58107268706911
"SLC5A5",173.523716981799,158.6525000893,160.251506485205,90.6605001641124,149.78065655358,177.613702954191
"CCDC124",759.648272120321,847.183611587961,1098.72439133919,758.337308664399,820.049094630849,1194.56045340532
"KCNN1",30.8486607967643,45.6255555812366,53.0833115232242,23.6095052510709,32.7645186210956,58.4825607288189
"ARRDC2",337.40722746461,437.59055580186,447.702646243042,304.090427633794,395.982610763527,458.113392375748
"MAST3",259.3215548228,232.275555686295,181.284516711388,215.318687889767,211.565177381931,244.760346753946
"PIK3R2",1356.37705440773,1384.32083411252,1363.13937703978,1214.47295011509,1399.51300967251,1700.32630267122
"IFI30",3163.91577296814,3440.58166860325,3902.12418291475,2611.21128076845,3594.73575728591,4418.68236617743
"MPV17L2",255.465472223204,385.743333550455,378.594184071297,315.422990154308,348.240026487073,559.916368459247
"RAB3A",112.790416038169,95.3988889425855,137.215352427957,81.2166980636841,90.8045230356077,144.040381054313
"LOC102725254",3.85608259959554,3.11083333508431,1.00157191553253,0.944380210042838,0,5.41505191933508
"PDE4C",34.7047433963598,17.6280555654778,21.0330102261832,19.8319844108996,17.7864529657376,12.9961246064042
"IQCN",5.78412389939331,7.25861111519673,0,2.83314063012851,1.87225820691975,4.33204153546807
"JUND",695.058888577096,677.124722603352,812.274823496884,653.511105349644,679.629729111868,920.558826286964
"LOC124904652",16.388351048281,1.0369444450281,4.00628766213013,7.5550416803427,8.42516193113886,6.4980623032021
"LOC124904653",0.964020649898884,9.33250000525293,9.0141472397928,1.88876042008568,3.74451641383949,9.74709345480315
"LSM4",3402.99289414306,3830.47277993382,4389.88970577909,2975.74204184498,3340.10864114483,4823.72824974369
"LOC105372300",6.74814454929219,3.11083333508431,2.00314383106507,4.72190105021419,2.80838731037962,7.58107268706911
"LOC124904654",1.92804129979777,2.07388889005621,0,2.83314063012851,3.74451641383949,3.24903115160105
"PGPEP1",597.692802937308,662.607500372958,682.070474477655,681.842511650929,701.160698491445,794.92962175839
"GDF15",2668.40915892011,2863.00361272259,2919.58213377733,2886.97030210096,3785.70609439173,4205.32932055562
"MIR3189",4.82010324949442,1.0369444450281,9.0141472397928,7.5550416803427,2.80838731037962,1.08301038386702
"SSBP4",162.919489832911,167.985000094553,182.286088626921,141.657031506426,172.247755036617,258.839481744217
"ISYNA1",1193.45756457482,1257.81361181909,1500.35472946773,1057.70583524798,1085.90976001345,1982.99201286051
"ELL",221.724749476743,238.497222356464,258.405554207393,203.986125369253,203.140015450793,267.503564815153
"FKBP8",2928.69473439281,3195.86277957662,4113.45585709211,2615.93318181866,2724.13569106823,4739.25343980206
"KXD1",1453.74314004752,1516.01277863109,1917.00864632927,1115.31302806059,1428.53301187977,2120.53433161162
"UBA52",12308.615657909,14279.761952482,17123.8750398597,10374.0166073206,13364.1790809932,21413.2813098186
"REX1BD",121.466601887259,138.950555633766,175.275085218193,128.435708565826,159.141947588179,220.934118308871
"CRLF1",443.449498953487,437.59055580186,547.859837796296,346.587537085722,444.66132414344,648.723219936343
"TMEM59L",212.084542977755,207.388889005621,280.440136349109,184.154140958353,206.884531864632,267.503564815153
"KLHL26",227.508873376137,223.98000012607,226.355252910352,169.044057597668,170.375496829697,252.341419441015
"CRTC1",174.487737631698,174.206666764721,186.292376289051,165.266536757497,161.950334898558,209.021004086334
"COMP",8.67618584908996,8.29555556022483,8.01257532426026,2.83314063012851,3.74451641383949,4.33204153546807
"UPF1",1117.29993323281,1189.37527844723,1136.78412412942,1127.58997079115,1237.56267477395,1568.19903583944
"CERS1",17.3523716981799,19.701944455534,31.0487293815085,22.6651250410281,36.5090350349351,41.1543945869466
"COPE",1344.80880660894,1370.84055632715,1827.86874584687,1200.30724696445,1423.85236636247,2373.9587614365
"DDX49",891.719101156468,1005.83611167726,1039.63164832277,851.83094945864,944.554265391012,1464.23003898821
"HOMER3",536.959501993679,584.83666699585,662.039036167004,490.133329012233,549.507783730946,870.740348629081
"HOMER3-AS1",5.78412389939331,7.25861111519673,3.0047157465976,1.88876042008568,2.80838731037962,2.16602076773403
"SUGP2",1504.83623449216,1471.42416749488,1328.08435999614,1814.15438349229,1403.25752608635,1268.20515950828
"ARMC6",341.263310064205,386.780277995483,466.73251263816,373.030182966921,425.938742074242,523.094015407769
"SLC25A42",267.99774067189,301.750833503178,297.466858913162,212.485547259639,209.692919175012,299.993876331164
"TMEM161A",616.973215935286,720.676389294532,831.304689892002,562.850605185531,600.994884421239,806.842735980927
"BORCS8",219.796708176946,193.908611220255,251.394550798666,137.879510666254,159.141947588179,282.665710189291
"RFXANK",540.815584593274,559.950000315176,608.95572464378,472.190105021419,563.549720282844,765.688341393981
"NR2C2AP",367.291867611475,349.450277974471,400.628766213013,286.14720364298,319.220024279817,429.955122395205
"NCAN",8.67618584908996,2.07388889005621,4.00628766213013,0,1.87225820691975,1.08301038386702
"SUGP1",582.268472538926,584.83666699585,707.109772365968,589.293251066731,555.124558351705,794.92962175839
"MAU2",572.628266039937,584.83666699585,561.881844613751,562.850605185531,613.164562766217,696.375676826491
"GATAD2A",877.258791407985,895.920000504282,735.153786000879,845.22028798834,967.021363874049,888.068514770953
"TSSK6",13.4962890985844,12.4433333403372,9.0141472397928,6.61066147029987,12.1696783449784,9.74709345480315
"NDUFA13",1955.99789864484,2260.53889016127,2839.45638053473,1619.61206022347,1852.59949574709,3459.13516607125
"YJEFN3",32.7767020965621,26.9605555707307,31.0487293815085,43.4414896619706,24.3393566899567,24.9092388289414
"CILP2",11.5682477987866,9.33250000525293,7.01100340872773,4.72190105021419,9.36129103459874,11.9131142225372
"PBX4",48.2010324949442,29.0344444607869,31.0487293815085,17.9432239908139,22.467098483037,28.1582699805424
"LPAR2",144.603097484833,145.172222303935,151.237359245412,117.103146045312,152.589043863959,207.937993702467
"GMIP",274.745885221182,296.566111278038,311.488865730618,294.646625533365,268.669052692984,346.563322837445
"ATP13A1",975.588897697671,1003.7622227872,1017.59706618105,958.545913193481,1009.14717352974,1361.34405252084
"ZNF101",170.631655032103,195.982500110312,140.220068174555,171.877198227797,148.84452745012,163.534567963919
"ZNF14",45.3089705452476,40.440833356096,27.0424417193784,46.2746302920991,53.3593588972128,27.0752595966754
"LINC00663",2.89206194969665,9.33250000525293,3.0047157465976,17.9432239908139,8.42516193113886,11.9131142225372
"ZNF56P",2.89206194969665,7.25861111519673,1.00157191553253,4.72190105021419,7.48903282767899,7.58107268706911
"ZNF506",3.85608259959554,7.25861111519673,12.0188629863904,11.3325625205141,0.936129103459874,3.24903115160105
"LOC124904664",8.67618584908996,2.07388889005621,9.0141472397928,7.5550416803427,1.87225820691975,0
"ZNF253",64.5893835432253,67.4013889268267,60.094314931952,88.7717397440268,76.7625864837096,40.0713842030796
"ZNF93",53.9851563943375,26.9605555707307,36.0565889591712,43.4414896619706,42.1258096556943,25.9922492128084
"ZNF90",9.64020649898885,10.369444450281,6.0094314931952,13.2213229405997,12.1696783449784,6.4980623032021
"LOC105372310",631.433525683769,784.966944886275,890.397432908422,584.571350016517,610.356175455838,1024.5278231382
"ZNF486",110.862374738372,106.805277837895,79.1241813270701,118.047526255355,115.143879725564,69.3126645674891
"ZNF737",33.740722746461,16.5911111204497,19.0298663951181,19.8319844108996,23.4032275864968,17.3281661418723
"ZNF626",111.826395388271,119.248611178232,150.23578732988,121.825047095526,109.527105104805,103.968996851234
