"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","gene_name"
"CRADD",18.7355190552692,-1.63894077191649,0.359827365886935,-4.55479745926684,5.24360765888616e-06,3.00762036560995e-05,"yes","CRADD"
"TRAPPC2P1",42.6549025913661,-1.04859519324318,0.230387695170151,-4.55143749091609,5.32806281275604e-06,3.05214733970687e-05,"yes","TRAPPC2P1"
"C14orf43",45.5310752492324,1.02678424684714,0.225731151526627,4.54870424353471,5.39772400007829e-06,3.08678027216753e-05,"yes","C14orf43"
"LRRC66",10.6941712068261,-2.41432063514854,0.530931150340542,-4.54733280124924,5.43300510174915e-06,3.1056325711575e-05,"yes","LRRC66"
"LOC100652974",9.15081207978886,-2.96502726961314,0.652152445713517,-4.54652480275393,5.45389454434895e-06,3.11491908075715e-05,"yes","LOC100652974"
"PHF10",42.3352720689807,-1.03153317912888,0.226932183137371,-4.54555702442809,5.47901603694859e-06,3.125275474137e-05,"yes","PHF10"
"C7orf53",23.6779972691909,1.4090604786096,0.310016599330389,4.54511300895842,5.49057878186165e-06,3.13038273399267e-05,"yes","C7orf53"
"XLOC_002275",27.6006803272616,-1.31092136058738,0.288589840247303,-4.5425069692821,5.55891581685864e-06,3.16681166025374e-05,"yes","XLOC_002275"
"PRSS53",16.6343605376427,1.73206173870874,0.38141067845032,4.54119886141139,5.59352393808552e-06,3.18517475184021e-05,"yes","PRSS53"
"GABRP",17.9898141498122,-1.67338641187952,0.368504211436837,-4.5410238470676,5.59816984092133e-06,3.1856892308114e-05,"yes","GABRP"
"JAG1",17.9316343524689,1.66002520872566,0.365743224618048,4.53877227789865,5.65827006202174e-06,3.21794621246645e-05,"yes","JAG1"
"ZNF33A",14.36065577514,-1.92876071249904,0.425481197872126,-4.53312795523037,5.81165852263526e-06,3.2954019754723e-05,"yes","ZNF33A"
"SMAD1",9.8200022924532,-2.55438208249893,0.563947646566982,-4.52946669437966,5.91327543431964e-06,3.35019017005204e-05,"yes","SMAD1"
"TMEM92",31.7612929512698,1.22770954718538,0.271171695767288,4.52742511976237,5.97067477447582e-06,3.38128209262843e-05,"yes","TMEM92"
"PRDM8",17.5818474782627,-1.69034452964628,0.373477817721142,-4.52595696301401,6.01228153909351e-06,3.40197254864945e-05,"yes","PRDM8"
"QRICH1",38.0155785934819,-1.07778750027288,0.238346767716777,-4.52193042346434,6.12782034093002e-06,3.46588691795603e-05,"yes","QRICH1"
"NEAT1",25.1117766266641,1.3788136252517,0.305100676880851,4.5192086735034,6.20711935728307e-06,3.50630371778146e-05,"yes","NEAT1"
"ASPSCR1",37.6913529985631,-1.08242825262381,0.239633855899072,-4.51700886989734,6.27192792222045e-06,3.54142192779922e-05,"yes","ASPSCR1"
"LOC100652764",8.34004682738157,-3.03071690967478,0.671594911415371,-4.51271571323793,6.40027852658138e-06,3.61085520238082e-05,"yes","LOC100652764"
"NTN5",5.34098750740371,5.16086449171208,1.14378124428878,4.51210799047608,6.41864914674199e-06,3.61969722373647e-05,"yes","NTN5"
"MARVELD3",24.5100921995382,-1.39437497534254,0.309144685197567,-4.51042842431993,6.46968286619625e-06,3.64541223573662e-05,"yes","MARVELD3"
"ST3GAL5",9.25277666857371,2.58662024183173,0.573632993611707,4.50919014533292,6.50755641887306e-06,3.6652131366751e-05,"yes","ST3GAL5"
"CENPBD1",33.458083488211,-1.14814663261289,0.255059361817006,-4.50148790631979,6.74794052962798e-06,3.78629737120406e-05,"yes","CENPBD1"
"MAFF",32.1937807562171,1.2356216236277,0.274514092475024,4.50112273831669,6.75954565405053e-06,3.79122343205443e-05,"yes","MAFF"
"INCENP",41.4972500311054,-1.0702670489783,0.237812361543708,-4.50046852918364,6.78038432992158e-06,3.80132202967939e-05,"yes","INCENP"
"KATNB1",43.0902341174907,1.04436911463009,0.232344402277299,4.4949183384399,6.95966509007572e-06,3.8892246244601e-05,"yes","KATNB1"
"SEMA6C",10.628709622161,2.29501654773615,0.510647351573185,4.49432772081505,6.97900778698159e-06,3.89801700541819e-05,"yes","SEMA6C"
"SNX27",30.1858198745194,1.20605403165308,0.268366608153741,4.49405401048313,6.98798921221966e-06,3.90140920812064e-05,"yes","SNX27"
"DNAJC5",34.0986620999332,1.12917053499004,0.251330390442091,4.49277356790728,7.03015219102055e-06,3.92331621442312e-05,"yes","DNAJC5"
"CISD2",39.8540070659163,-1.0485244041004,0.233394025576111,-4.4925074731978,7.03894475934011e-06,3.92658972521027e-05,"yes","CISD2"
"SNAPC5",25.3503700810815,-1.34982143218368,0.300929405356843,-4.48550858824531,7.2740216339705e-06,4.04762647205924e-05,"yes","SNAPC5"
"PTPN18",32.5552592787871,-1.17115812871706,0.261130788106719,-4.48494847048994,7.29315576556961e-06,4.05490997724334e-05,"yes","PTPN18"
"MAP3K10",33.5137919852884,1.16357271946095,0.259439014319427,4.48495659958196,7.29287772450446e-06,4.05490997724334e-05,"yes","MAP3K10"
"C7orf55",38.9851086653831,-1.38997654044181,0.310129446218739,-4.4819237817922,7.39731646718648e-06,4.11111838126652e-05,"yes","C7orf55"
"CYP2B6",29.6976298720717,1.31700196853916,0.29408757454208,4.47826458016748,7.52522979374953e-06,4.1770162562244e-05,"yes","CYP2B6"
"SDCBP2",32.7435284335363,1.16558529329711,0.26030519995537,4.4777641533744,7.54288656078094e-06,4.18508544662684e-05,"yes","SDCBP2"
"TNNI2",27.6878042125894,-1.28065797558217,0.28612062247202,-4.475937332016,7.60767991637496e-06,4.21580478141621e-05,"yes","TNNI2"
"DIXDC1",12.2760081067948,2.0416579129708,0.456990852874155,4.46761220740019,7.90975248226375e-06,4.36894285667295e-05,"yes","DIXDC1"
"OCEL1",28.2940755240728,1.24203259331786,0.278073693082761,4.4665591323959,7.94876986858198e-06,4.38850603114798e-05,"yes","OCEL1"
"TACO1",21.0876373436148,-1.46982442867301,0.329425870167488,-4.46177596169273,8.12831829547636e-06,4.48025958307768e-05,"yes","TACO1"
"UBXN8",10.4278895510892,-2.37258535350383,0.531991852720796,-4.45981520463065,8.20303504345161e-06,4.51217376559848e-05,"yes","UBXN8"
"MRPS18B",34.9589723822446,-1.11399690822963,0.249813497978355,-4.45931431745997,8.22222690021768e-06,4.52087688907051e-05,"yes","MRPS18B"
"ZNF277",46.7044059246152,1.00232989259262,0.22487433880238,4.45728889268006,8.30027109589095e-06,4.55818407787445e-05,"yes","ZNF277"
"HIST1H4I",42.8254983634267,-1.03598005350551,0.232478483777048,-4.45624058052202,8.34094251093421e-06,4.57677238145985e-05,"yes","HIST1H4I"
"MTPAP",29.2121609257918,-1.23700018092782,0.277802549456707,-4.45280355902779,8.47562907031056e-06,4.64308042496065e-05,"yes","MTPAP"
"PRKACA",34.5875202869981,1.1135069749556,0.25012823771716,4.45174437367895,8.51755264972923e-06,4.66414229994969e-05,"yes","PRKACA"
"KLHL26",11.8848423020527,2.07547692601775,0.466719942502065,4.44694288161593,8.71009855974393e-06,4.75986485855497e-05,"yes","KLHL26"
"LOC100508950",10.1240958791043,2.59205050672622,0.583514010386751,4.44213928129715,8.906887193339e-06,4.86146454783711e-05,"yes","LOC100508950"
"HNMT",15.6064336067872,-1.78531099338707,0.402060981574451,-4.44039853456031,8.97924338245267e-06,4.89697273247907e-05,"yes","HNMT"
"OMA1",24.7643095280293,-1.33798000224728,0.301641728326454,-4.43565951458559,9.1790832226696e-06,4.99580448338074e-05,"yes","OMA1"
"XLOC_003406",41.1308235431492,-1.00903760314977,0.22759573118171,-4.43346453780438,9.27307659180558e-06,5.04491466162464e-05,"yes","XLOC_003406"
"RNFT2",30.0634514922657,1.19735118171021,0.270229422726817,4.43086903575502,9.38540796492187e-06,5.09775843147335e-05,"yes","RNFT2"
"SCARNA17",45.7560503788015,1.01024379600826,0.228291233382519,4.42524130707867,9.63345376044781e-06,5.21769946104836e-05,"yes","SCARNA17"
"HOXB13",30.9022956744171,1.17714570840795,0.266185578563647,4.42227454529993,9.76672413665901e-06,5.28561399828226e-05,"yes","HOXB13"
"SLC29A4",9.37526077393312,2.46050544912425,0.556857821063122,4.41855237738564,9.9364201355695e-06,5.37311618455463e-05,"yes","SLC29A4"
"CASP9",39.5790665075549,1.01937703522027,0.230927199818535,4.41427876846604,1.01347295839476e-05,5.47593766001773e-05,"yes","CASP9"
"TMEM170B",14.1640347871354,1.82391383962821,0.413344735889531,4.41257304439378,1.02149314695663e-05,5.5126114479365e-05,"yes","TMEM170B"
"KRT42P",6.85364159080276,3.72981131784385,0.8462387196063,4.40751673426038,1.04562524434904e-05,5.63604189561538e-05,"yes","KRT42P"
"OAS1",22.3780689951685,1.40789574647724,0.319770833742626,4.4028272685132,1.06849235035682e-05,5.75382581765534e-05,"yes","OAS1"
"QPCTL",37.1894956646107,1.04953105848636,0.238379596207822,4.40277219687613,1.06876371031583e-05,5.75382581765534e-05,"yes","QPCTL"
"BCL7B",25.9620765922351,-1.32458802435784,0.301169502179234,-4.39814793587414,1.09178553468006e-05,5.87069929189087e-05,"yes","BCL7B"
"ABCG4",3.51032148569513,5.31146710373764,1.20794459282126,4.39711153582985,1.09700980166849e-05,5.89406627920881e-05,"yes","ABCG4"
"PLK5",3.51337287827178,5.31230980186609,1.20823074676522,4.39676760096418,1.09874877071408e-05,5.90104624015217e-05,"yes","PLK5"
"CXADRP3",37.642546261494,1.09701777350713,0.249536077912903,4.39622912519299,1.10147664492608e-05,5.91332959917096e-05,"yes","CXADRP3"
"RSRC1",17.857657169312,-1.60504476360378,0.365152879728136,-4.3955418475647,1.10496773111521e-05,5.92969883225664e-05,"yes","RSRC1"
"WWC3",18.1277659892386,1.61830964353048,0.368490369715361,4.39172845895685,1.12453089619117e-05,6.03226969344294e-05,"yes","WWC3"
"LOC647979",9.52522749812507,-2.66221915060357,0.6069971883803,-4.38588382543812,1.15515766182104e-05,6.18419600598205e-05,"yes","LOC647979"
"TMC8",12.7832518849472,1.94146322967902,0.442658648887344,4.38591504889611,1.15499195056579e-05,6.18419600598205e-05,"yes","TMC8"
"MON1B",54.2285282480416,-1.03031210176634,0.23495531194028,-4.3851407029615,1.15910831613757e-05,6.19792633292214e-05,"yes","MON1B"
"SCAF8",18.0380331217325,-1.6285185729574,0.371581096455403,-4.38267336119142,1.17231812521216e-05,6.26107482796431e-05,"yes","SCAF8"
"MRPL42P5",19.0800617403003,1.52690968156953,0.348553399555689,4.38070517606749,1.18295842317584e-05,6.31287597666152e-05,"yes","MRPL42P5"
"MIR17HG",7.38438364107182,-3.37448033332597,0.770812722808662,-4.37782127029527,1.19871586529222e-05,6.38680383191439e-05,"yes","MIR17HG"
"RGL1",6.71286503028056,3.69846228226924,0.844946062923551,4.37715783830319,1.20236904564306e-05,6.39864463163318e-05,"yes","RGL1"
"ITPKB",9.83859624247973,-2.40689075696103,0.5499364895583,-4.37667040223899,1.20505987521316e-05,6.41042160422669e-05,"yes","ITPKB"
"ZFAND2A",24.7354175341164,1.35410054962798,0.309409471819711,4.37640302885425,1.20653831628438e-05,6.41574239051574e-05,"yes","ZFAND2A"
"DENND3",7.85921753735294,2.8434086474535,0.650878652918726,4.36856952475373,1.25063004687042e-05,6.6291792606928e-05,"yes","DENND3"
"PARVA",33.6717079301811,-1.11108820005433,0.254388246895991,-4.36768684721747,1.25569359494712e-05,6.65076402282296e-05,"yes","PARVA"
